2026-02-01 22:03:24.268 [INFO] [EVT] Session Started
2026-02-01 22:03:24.268 [INFO] [EVT] Client Connected: ('127.0.0.1', 59106)
2026-02-01 22:03:24.268 [WARN] [CMD] Unknown(0x12)        | CDB: 12 00 00 00 24 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:28.524 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:28.607 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:28.611 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:28.695 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:28.698 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:28.782 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:28.785 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:28.870 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:28.873 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:28.957 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:28.960 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:29.044 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:29.047 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:29.131 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:29.134 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:29.220 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:29.223 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:29.307 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:29.310 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:29.394 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:29.397 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:29.480 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:29.484 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:29.568 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:29.571 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:29.657 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:29.660 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:29.743 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:29.746 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:29.829 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:29.833 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:29.917 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:29.920 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:30.003 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:30.006 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:30.089 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:30.093 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:30.175 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:30.179 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:30.262 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:30.265 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:30.349 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:30.352 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:30.436 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:30.439 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:30.522 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:30.525 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:30.610 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:30.613 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:30.695 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:30.698 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:30.781 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:30.784 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:30.866 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:30.870 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:30.954 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:30.958 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:31.040 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:31.044 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:31.129 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:31.132 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:31.216 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:31.219 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:31.301 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:31.304 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:31.387 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:31.390 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:31.474 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:31.476 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:31.561 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:31.564 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:31.648 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:31.651 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:31.737 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:31.740 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:31.823 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:31.826 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:31.909 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:31.912 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:31.993 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:31.996 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:32.080 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:32.084 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:32.168 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:32.171 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:32.254 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:32.257 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:32.341 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:32.345 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:32.428 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:32.431 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:32.516 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:32.519 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:32.605 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:32.608 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:32.690 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:32.693 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:32.778 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:32.781 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:32.864 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:32.867 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:32.951 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:32.954 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:33.038 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:33.041 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:33.125 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:33.128 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:33.212 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:33.215 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:33.299 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:33.302 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:33.385 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:33.389 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:33.471 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:33.474 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:33.555 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:33.558 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:33.641 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:33.644 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:33.728 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:33.731 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:33.815 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:33.818 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:33.904 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:33.907 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:33.993 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:33.996 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:34.080 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:34.083 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:34.166 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:34.170 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:34.253 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:34.257 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:34.342 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:34.345 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:34.429 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:34.432 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:34.516 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:34.519 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:34.602 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:34.605 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:34.688 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:34.692 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:34.776 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:34.779 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:34.865 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:34.868 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:34.952 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:34.955 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:35.039 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:35.042 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:35.125 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:35.129 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:35.213 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:35.216 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:35.299 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:35.303 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:35.387 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:35.391 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:35.475 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
2026-02-01 22:06:35.479 [WARN] [RES] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: 00 00 00 00 00 01 05 00 00 00 00 00 00 00 00 00 ... -> Status=1
2026-02-01 22:06:35.563 [WARN] [CMD] Unknown(0xD0)        | CDB: D0 00 00 00 80 00    | DATA: [Empty] -> Status=0
